No,Time,Source,Destination,Protocol,Length,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3,AdditionalInfo4,AdditionalInfo5,AdditionalInfo6,AdditionalInfo7,AdditionalInfo8,AdditionalInfo9,AdditionalInfo10,AdditionalInfo11,AdditionalInfo12,AdditionalInfo13,AdditionalInfo14,AdditionalInfo15,AdditionalInfo16,AdditionalInfo17,AdditionalInfo18,AdditionalInfo19,AdditionalInfo20,AdditionalInfo21,AdditionalInfo22,AdditionalInfo23,AdditionalInfo24,AdditionalInfo25,AdditionalInfo26,AdditionalInfo27,AdditionalInfo28,AdditionalInfo29,AdditionalInfo30
190,1497.901081,24.6.125.19,216.49.88.118,TCP,60,1044→80 [ACK] Seq=2 Ack=2 Win=17520 Len=0,"Frame 190: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1044 (1044), Dst Port: 80 (80), Seq: 2, Ack: 2, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
191,1497.965171,216.49.88.118,24.6.125.19,HTT,166,HTTP/1.1 100 Continue,"Frame 191: 166 bytes on wire (1328 bits), 166 bytes captured (1328 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1041 (1041), Seq: 579, Ack: 660, Len: 112",Hypertext Transfer Protocol,,,,,,,,,,,,,,,,,,,,,,,,
192,1498.089907,24.6.125.19,216.49.88.118,TCP,60,1041→80 [ACK] Seq=1624 Ack=691 Win=16830 Len=0,"Frame 192: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1041 (1041), Dst Port: 80 (80), Seq: 1624, Ack: 691, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
193,1498.108784,216.49.88.118,24.6.125.19,TCP,60,80→1041 [ACK] Seq=691 Ack=1624 Win=65535 Len=0,"Frame 193: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1041 (1041), Seq: 691, Ack: 1624, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
194,1498.166631,216.49.88.118,24.6.125.19,HTT,279,HTTP/1.1 200 OK  (text/html),"Frame 194: 279 bytes on wire (2232 bits), 279 bytes captured (2232 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1041 (1041), Seq: 691, Ack: 1624, Len: 225",Hypertext Transfer Protocol,Line-based text data: text/html,,,,,,,,,,,,,,,,,,,,,,,
195,1498.290230,24.6.125.19,216.49.88.118,TCP,60,1041→80 [ACK] Seq=1624 Ack=916 Win=16605 Len=0,"Frame 195: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1041 (1041), Dst Port: 80 (80), Seq: 1624, Ack: 916, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
196,1498.984458,24.6.125.19,216.49.88.118,TCP,62,1045→80 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 196: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1045 (1045), Dst Port: 80 (80), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
197,1499.058046,216.49.88.118,24.6.125.19,TCP,60,"80→1045 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460","Frame 197: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1045 (1045), Seq: 0, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
198,1499.058210,24.6.125.19,216.49.88.118,TCP,60,1045→80 [ACK] Seq=1 Ack=1 Win=17520 Len=0,"Frame 198: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1045 (1045), Dst Port: 80 (80), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
199,1499.058369,24.6.125.19,216.49.88.118,TCP,60,"1045→80 [FIN, ACK] Seq=1 Ack=1 Win=17520 Len=0","Frame 199: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1045 (1045), Dst Port: 80 (80), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
200,1499.064571,24.6.125.19,216.49.88.118,HTT,741,POST /apps/Agent/en-us/Agent5/chkupd.asp?affid= HTTP/1.1  (application/x-www-form-urlencoded),"Frame 200: 741 bytes on wire (5928 bits), 741 bytes captured (5928 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1041 (1041), Dst Port: 80 (80), Seq: 1624, Ack: 916, Len: 687",Hypertext Transfer Protocol,HTML Form URL Encoded: application/x-www-form-urlencoded,,,,,,,,,,,,,,,,,,,,,,,
201,1499.135469,216.49.88.118,24.6.125.19,TCP,60,"80→1045 [FIN, ACK] Seq=1 Ack=2 Win=8192 Len=0","Frame 201: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1045 (1045), Seq: 1, Ack: 2, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
202,1499.135641,24.6.125.19,216.49.88.118,TCP,60,1045→80 [ACK] Seq=2 Ack=2 Win=17520 Len=0,"Frame 202: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1045 (1045), Dst Port: 80 (80), Seq: 2, Ack: 2, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
203,1499.142017,216.49.88.118,24.6.125.19,HTT,166,HTTP/1.1 100 Continue,"Frame 203: 166 bytes on wire (1328 bits), 166 bytes captured (1328 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1041 (1041), Seq: 916, Ack: 2311, Len: 112",Hypertext Transfer Protocol,,,,,,,,,,,,,,,,,,,,,,,,
204,1499.291670,24.6.125.19,216.49.88.118,TCP,60,1041→80 [ACK] Seq=2311 Ack=1028 Win=16493 Len=0,"Frame 204: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1041 (1041), Dst Port: 80 (80), Seq: 2311, Ack: 1028, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
205,1499.375929,216.49.88.118,24.6.125.19,HTT,280,HTTP/1.1 200 OK  (text/html),"Frame 205: 280 bytes on wire (2240 bits), 280 bytes captured (2240 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 216.49.88.118 (216.49.88.118), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1041 (1041), Seq: 1028, Ack: 2311, Len: 226",Hypertext Transfer Protocol,Line-based text data: text/html,,,,,,,,,,,,,,,,,,,,,,,
206,1499.491934,24.6.125.19,216.49.88.118,TCP,60,1041→80 [ACK] Seq=2311 Ack=1254 Win=16267 Len=0,"Frame 206: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1041 (1041), Dst Port: 80 (80), Seq: 2311, Ack: 1254, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
207,1500.170592,24.6.125.19,216.49.88.118,TCP,60,1041→80 [RST] Seq=2311 Win=0 Len=0,"Frame 207: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 216.49.88.118 (216.49.88.118)","Transmission Control Protocol, Src Port: 1041 (1041), Dst Port: 80 (80), Seq: 2311, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
208,1617.518890,24.136.28.59,24.6.125.19,TCP,62,3089→2745 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 208: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3089 (3089), Dst Port: 2745 (2745), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
209,1617.519031,24.6.125.19,24.136.28.59,TCP,60,"2745→3089 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 209: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 2745 (2745), Dst Port: 3089 (3089), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
210,1617.530663,24.136.28.59,24.6.125.19,TCP,62,3092→1025 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 210: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3092 (3092), Dst Port: 1025 (1025), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
211,1617.530814,24.6.125.19,24.136.28.59,TCP,62,"1025→3092 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 SACK_PERM=1","Frame 211: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 1025 (1025), Dst Port: 3092 (3092), Seq: 0, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
212,1617.534487,24.136.28.59,24.6.125.19,TCP,62,3095→1025 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 212: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3095 (3095), Dst Port: 1025 (1025), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
213,1617.534608,24.6.125.19,24.136.28.59,TCP,62,"1025→3095 [SYN, ACK] Seq=0 Ack=1 Win=17520 Len=0 MSS=1460 SACK_PERM=1","Frame 213: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 1025 (1025), Dst Port: 3095 (3095), Seq: 0, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
214,1617.598282,24.136.28.59,24.6.125.19,TCP,62,3099→3127 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 214: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3099 (3099), Dst Port: 3127 (3127), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
215,1617.598396,24.6.125.19,24.136.28.59,TCP,60,"3127→3099 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 215: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 3127 (3127), Dst Port: 3099 (3099), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
216,1617.618033,24.136.28.59,24.6.125.19,TCP,60,3092→1025 [ACK] Seq=1 Ack=1 Win=17520 Len=0,"Frame 216: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3092 (3092), Dst Port: 1025 (1025), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
217,1617.626070,24.136.28.59,24.6.125.19,TCP,60,3095→1025 [ACK] Seq=1 Ack=1 Win=17520 Len=0,"Frame 217: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3095 (3095), Dst Port: 1025 (1025), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
218,1617.638434,24.136.28.59,24.6.125.19,TCP,62,3100→6129 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 218: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3100 (3100), Dst Port: 6129 (6129), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
219,1617.638570,24.6.125.19,24.136.28.59,TCP,60,"6129→3100 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 219: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 6129 (6129), Dst Port: 3100 (3100), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
220,1618.050369,24.136.28.59,24.6.125.19,TCP,62,[TCP Spurious Retransmission] 3089→2745 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 220: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3089 (3089), Dst Port: 2745 (2745), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
221,1618.050488,24.6.125.19,24.136.28.59,TCP,60,"2745→3089 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 221: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 2745 (2745), Dst Port: 3089 (3089), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
222,1618.126335,24.136.28.59,24.6.125.19,TCP,62,[TCP Spurious Retransmission] 3099→3127 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 222: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3099 (3099), Dst Port: 3127 (3127), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
223,1618.126451,24.6.125.19,24.136.28.59,TCP,60,"3127→3099 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 223: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 3127 (3127), Dst Port: 3099 (3099), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
224,1618.242763,24.136.28.59,24.6.125.19,TCP,62,[TCP Spurious Retransmission] 3100→6129 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 224: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3100 (3100), Dst Port: 6129 (6129), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
225,1618.242868,24.6.125.19,24.136.28.59,TCP,60,"6129→3100 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 225: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 6129 (6129), Dst Port: 3100 (3100), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
226,1618.626533,24.136.28.59,24.6.125.19,TCP,62,[TCP Spurious Retransmission] 3099→3127 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 226: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3099 (3099), Dst Port: 3127 (3127), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
227,1618.626698,24.6.125.19,24.136.28.59,TCP,60,"3127→3099 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 227: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 3127 (3127), Dst Port: 3099 (3099), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
228,1618.638063,24.136.28.59,24.6.125.19,TCP,62,[TCP Spurious Retransmission] 3089→2745 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 228: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3089 (3089), Dst Port: 2745 (2745), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
229,1618.638165,24.6.125.19,24.136.28.59,TCP,60,"2745→3089 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 229: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 2745 (2745), Dst Port: 3089 (3089), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
230,1618.826148,24.136.28.59,24.6.125.19,TCP,62,[TCP Spurious Retransmission] 3100→6129 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 230: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3100 (3100), Dst Port: 6129 (6129), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
231,1618.826257,24.6.125.19,24.136.28.59,TCP,60,"6129→3100 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 231: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 24.136.28.59 (24.136.28.59)","Transmission Control Protocol, Src Port: 6129 (6129), Dst Port: 3100 (3100), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
232,1664.344435,24.136.28.59,24.6.125.19,TCP,60,"3092→1025 [FIN, ACK] Seq=1 Ack=1 Win=17520 Len=0","Frame 232: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 24.136.28.59 (24.136.28.59), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3092 (3092), Dst Port: 1025 (1025), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
